Date;Soybeans_Futures;Agriculture_ETF;Soybean_ETF;Corn_ETF;ADM;Bunge;Corteva;FMC;Mosaic;Andersons;VillageFarms;Nutrien;CFIndustries;Deere
2020-02-24;874.25;13.810147;14.5;14.05;36.314793;44.791122;28.466452;85.930176;17.272551;17.069944;4.51;34.412014;33.759754;158.282394
2020-02-25;879.0;13.801324;14.58;14.04;34.287861;43.101521;26.349571;82.019669;16.10681;16.7103;4.2;33.232742;32.72514;153.483978
2020-02-26;881.0;13.739553;14.64;14.0;33.812954;42.687569;26.460991;81.306404;15.528386;16.59627;4.29;33.134472;32.220871;153.732666
2020-02-27;886.25;13.545417;14.65;13.76;31.904762;40.423519;25.337555;77.50499;14.727497;16.096277;4.1;32.372849;31.412308;147.350159
2020-02-28;883.5;13.457174;14.57;13.76;31.930212;39.663197;25.254;78.125954;15.154638;16.113827;4.09;33.109905;32.046986;144.117493
2020-03-02;890.5;13.616013;14.76;14.01;32.939423;41.42038;26.34551;81.323189;15.715261;16.719078;4.16;33.584888;33.229408;150.969711
2020-03-03;893.0;13.704255;14.78;14.15;32.27792;41.023323;26.046972;79.376312;15.136842;15.938389;3.93;33.290077;33.159855;145.314789
2020-03-04;898.75;13.616013;14.8;14.26;33.388905;41.994831;26.961226;83.370743;15.252864;16.5261;4.02;33.535755;33.690193;150.186905
2020-03-05;889.0;13.439525;14.65;14.16;32.506905;40.905052;25.477896;79.577721;14.449615;16.429607;3.76;33.085327;33.029438;146.502899
2020-03-06;883.25;13.263037;14.53;14.02;31.921724;39.578712;23.602736;75.969337;12.762783;16.841888;3.35;31.545713;32.029587;151.080185
2020-03-09;863.5;13.033604;14.26;13.85;29.937216;36.816231;21.522337;66.495186;10.638628;15.03489;2.91;28.294508;27.09996;138.149399
2020-03-10;873.0;13.245389;14.34;14.0;31.480722;36.613483;24.171816;72.99028;11.281229;14.736648;3.12;27.762203;26.717413;142.745193
2020-03-11;867.75;13.095374;14.26;13.85;29.742159;33.707378;23.322859;69.868622;10.237003;14.219108;2.9;26.206207;24.63949;134.354919
2020-03-12;855.0;12.592384;13.94;13.54;26.748442;30.539391;20.841311;64.984703;8.648348;12.833165;2.71;22.905863;21.231344;120.088715
2020-03-13;846.75;12.574736;13.94;13.76;29.377481;32.575359;23.154942;73.888206;9.826451;14.982256;2.95;25.624756;24.065666;127.981636
2020-03-16;821.75;12.045274;13.57;13.33;27.71525;28.418957;19.348648;59.588886;8.880399;13.736658;2.69;22.455441;20.866186;110.565582
2020-03-17;824.25;12.027625;13.45;13.03;29.903299;29.81288;21.149172;57.600071;8.630497;16.105053;2.58;21.693823;20.996599;116.699402
2020-03-18;825.5;12.09822;13.58;12.99;28.003592;25.555096;20.122967;50.198654;6.256442;17.078722;2.51;20.55549;18.379633;105.186958
2020-03-19;843.25;12.248234;13.62;13.15;28.376745;27.658646;21.699591;56.651814;7.33637;14.692788;2.23;22.43906;19.979378;110.206406
2020-03-20;862.5;12.345302;13.85;13.0;25.959726;26.847637;21.018568;54.814053;8.559098;15.227868;2.39;22.725695;19.344696;102.810783
2020-03-23;884.0;12.654155;14.03;13.13;24.85722;27.658646;20.449484;53.85741;8.228873;15.745403;2.47;21.120565;19.162119;102.368729
2020-03-24;886.75;12.971833;14.05;13.15;27.409939;29.567886;20.831985;57.667206;9.549775;16.05242;2.77;23.470928;22.274656;116.045517
2020-03-25;881.5;12.954185;14.12;13.25;27.732212;30.944901;21.830198;61.812656;9.701501;14.578755;2.95;25.09244;23.491852;118.338821
2020-03-26;880.25;12.768872;14.11;13.3;29.224833;31.798143;22.520555;67.309174;9.567627;15.552425;3.65;26.746704;24.561241;128.101349
2020-03-27;881.5;12.468843;14.11;13.16;28.410681;30.573183;21.652946;64.296585;8.835773;15.561197;3.47;25.362694;22.213793;124.435814
2020-03-30;882.25;12.371776;14.08;13.01;30.3867;33.445503;22.473911;69.748856;8.925022;15.903295;3.26;26.966558;23.144077;130.808121
2020-03-31;886.0;12.415896;14.05;12.96;29.835451;34.662006;21.923489;68.947067;9.656877;16.607456;2.86;28.204779;23.64834;127.96463
2020-04-01;862.75;12.027625;13.75;12.64;28.724463;32.414848;20.999903;64.963348;9.023199;15.792583;2.56;26.276812;22.474619;123.805954
2020-04-02;858.75;12.001151;13.81;12.69;29.114584;33.014648;20.74802;62.608562;8.764372;14.986567;2.59;27.257416;22.344208;129.094635
2020-04-03;854.25;11.868785;13.73;12.71;29.385965;31.401083;21.10253;59.82333;8.871473;15.163713;2.48;27.124454;22.405069;125.51947
2020-04-06;855.5;12.027625;13.89;12.55;30.344294;32.330364;22.6325;65.857994;10.112052;16.164587;2.69;28.587044;23.909176;132.901337
2020-04-07;854.75;12.248234;13.77;12.73;30.513918;32.119164;22.88439;67.048058;10.415503;15.783727;2.76;29.044104;25.178532;132.280762
2020-04-08;854.5;12.292356;13.86;12.66;30.937944;33.318783;24.302425;69.943001;10.531528;15.243429;2.98;29.758783;25.943626;135.939301
2020-04-09;863.5;12.159989;14.0;12.66;31.870834;34.49305;26.056305;75.960785;11.575758;15.748298;2.78;30.548246;26.960857;134.994537
2020-04-13;854.25;11.983501;13.9;12.71;30.590246;32.904823;24.778206;73.116478;10.88853;14.959992;2.84;29.717226;26.00449;129.483627
2020-04-14;847.0;12.001151;13.83;12.42;31.582499;33.335674;24.666262;73.150208;10.87068;15.43829;2.9;29.650751;26.126204;127.936882
2020-04-15;842.0;11.939381;13.79;12.25;30.098356;31.18989;23.798651;70.930466;10.147751;13.569396;2.77;28.76156;24.448217;125.324944
2020-04-16;836.75;11.904083;13.72;12.17;30.242523;32.195198;23.47213;70.33123;9.665799;13.463108;2.7;28.379292;23.404903;120.360497
2020-04-17;832.5;12.045274;13.65;12.41;31.540094;33.867897;23.798651;72.669136;10.219152;13.941403;2.91;29.758783;24.59602;128.242538
2020-04-20;826.5;11.939381;13.52;12.02;30.81922;32.845684;22.97769;71.369385;9.942478;13.126534;3.05;29.700609;23.952642;127.168114
2020-04-21;830.75;11.824663;13.5;11.85;29.682795;30.522501;22.64183;70.550697;9.71935;12.444521;2.87;27.922228;23.352739;124.167206
2020-04-22;834.75;11.851137;13.63;12.07;30.02203;31.933308;23.266886;70.989563;9.853227;12.205374;2.93;28.503941;23.743984;126.158546
2020-04-23;839.25;11.965854;13.61;12.15;30.310371;33.056892;23.696028;73.741043;10.022801;13.303677;3.12;28.562111;24.21347;126.992134
2020-04-24;832.25;11.754068;13.44;12.06;30.522394;33.462395;24.507668;74.441559;10.112052;13.533967;3.33;28.728319;24.343887;128.399979
2020-04-27;829.0;11.674649;13.45;11.75;30.988832;33.529976;23.845297;76.281509;10.335177;14.437411;3.53;29.326654;24.665569;129.390991
2020-04-28;826.0;11.780542;13.34;11.72;31.523125;34.146675;24.433033;76.711952;10.290551;15.154855;3.36;29.625822;24.378664;131.113724
2020-04-29;831.75;11.798191;13.54;11.9;32.574745;35.185787;25.235332;80.197701;10.710029;16.377161;3.53;30.697838;25.222006;136.244919
2020-04-30;850.25;12.08057;13.77;12.02;31.497681;33.513077;24.433033;77.564392;10.272703;15.030852;3.39;29.675676;23.909176;134.355469
2020-05-01;847.25;12.115868;13.74;11.96;29.784557;32.009346;23.779989;75.893257;9.951399;14.286839;3.19;28.819731;23.135387;127.992416
2020-05-04;834.0;12.071747;13.52;11.9;29.479254;31.84037;23.714689;75.656921;9.799677;13.897118;3.38;29.426374;22.848475;123.129845
2020-05-05;838.25;12.054098;13.44;11.93;29.64887;32.051586;24.4237;75.53878;10.513678;13.6934;3.39;29.66737;23.743984;125.176781
2020-05-06;830.5;12.054098;13.4;11.81;29.173952;28.892046;23.332188;77.63192;9.639026;11.718219;3.37;29.442999;22.839777;122.379616
2020-05-07;841.5;12.221761;13.48;11.98;29.479254;30.725256;24.675587;79.429665;9.906777;11.479073;3.28;28.620283;23.943949;125.964035
2020-05-08;848.75;12.239408;13.65;12.06;30.861629;30.860411;24.237116;78.897911;10.6297;12.931669;3.41;29.509478;25.239393;126.890259
2020-05-11;852.25;12.133516;13.68;11.96;30.04747;29.289089;22.744452;77.226791;10.013875;12.063655;3.41;28.76156;23.874397;124.935944
2020-05-12;849.25;12.142341;13.63;12.02;29.462296;29.255304;21.690266;75.23494;9.656877;11.408216;3.32;27.406996;22.683287;120.453094
2020-05-13;836.0;11.957029;13.5;11.91;28.69902;29.018763;21.708925;74.922661;9.103524;10.850201;3.04;25.994267;21.379147;116.535263
2020-05-14;835.25;11.939381;13.47;11.86;28.970409;29.373577;21.877787;74.787613;9.282023;10.921062;3.24;26.243567;21.678402;117.442955
2020-05-15;838.5;11.939381;13.48;11.93;28.936485;29.425011;21.361803;74.289665;8.996424;10.044189;3.13;26.334986;21.845636;116.711243
2020-05-18;845.0;12.009974;13.61;11.91;30.361263;30.367842;22.525116;76.661293;9.781826;10.318762;3.61;27.30728;23.227489;127.723824
2020-05-19;842.5;12.009974;13.58;11.97;29.830103;30.119276;22.506355;75.268692;9.844302;10.026474;3.39;26.949942;23.93162;126.102936
2020-05-20;846.75;12.071747;13.67;11.98;30.284157;30.504982;23.538324;78.551888;10.460132;10.115049;4.21;26.816973;24.213272;131.808411
2020-05-21;835.0;11.974677;13.52;11.91;30.087114;30.45355;23.031719;77.539078;10.308403;10.983061;4.24;27.099518;24.380503;132.271469
2020-05-22;833.25;11.921732;13.54;11.89;30.309856;30.324982;23.022335;78.746002;10.317327;10.673055;5.2;27.365454;24.283688;130.326477
2020-05-26;847.0;12.133516;13.65;12.01;31.809078;32.33065;24.05431;80.028915;10.843904;11.3905;5.87;27.88068;25.665539;137.106293
2020-05-27;848.5;12.036449;13.68;12.0;33.411091;33.736332;24.204411;81.21051;11.548981;12.462232;5.59;28.744938;26.378468;142.042953
2020-05-28;847.0;12.062922;13.69;12.21;33.411091;33.316334;25.320822;82.41745;10.88853;11.558788;5.68;28.611977;25.735952;141.857727
2020-05-29;840.75;12.054098;13.66;12.18;33.676674;33.444908;25.621029;83.058884;10.790354;11.479073;5.44;28.254637;25.850372;140.894485
2020-06-01;840.5;12.062922;13.64;12.04;33.316849;33.616333;25.161335;83.455566;11.174128;11.52336;5.47;29.143829;26.044008;138.134399
2020-06-02;850.5;12.001151;13.8;12.08;33.985081;34.173462;26.277737;85.168915;11.281229;11.930795;5.56;30.265699;27.205822;141.663223
2020-06-03;857.5;12.071747;13.88;12.06;34.7047;35.476284;26.737434;86.012932;12.293763;12.063655;6.37;31.146578;28.085981;146.664703
2020-06-04;867.75;12.195287;14.07;12.28;35.244419;35.399139;28.304153;84.232056;12.41921;12.603951;6.15;30.473455;27.945162;149.24884
2020-06-05;867.75;12.221761;14.12;12.37;36.426655;36.401985;28.754465;87.110146;12.63426;13.046818;6.04;31.76985;28.79892;154.417114
2020-06-08;864.75;12.212936;14.05;12.42;36.743641;37.55051;28.154043;88.274872;13.422779;13.702258;6.8;32.467896;29.027758;156.352875
2020-06-09;863.25;12.221761;14.02;12.31;36.306709;36.779118;27.760023;87.979462;13.21669;13.471969;6.99;31.844639;28.103586;152.648041
2020-06-10;865.5;12.168814;14.03;12.24;35.415756;34.644886;27.337854;86.780975;12.625299;13.250533;6.91;31.35434;27.179417;149.119171
2020-06-11;866.0;12.001151;14.0;12.32;33.068409;33.324913;25.424019;80.087997;11.209547;12.04594;5.78;29.542717;24.767769;139.940475
2020-06-12;871.25;12.009974;14.04;12.29;33.779476;33.762039;25.836805;82.155777;11.899503;12.196513;6.07;30.107809;25.87678;143.534195
2020-06-15;869.0;11.939381;14.01;12.23;33.839436;34.130596;25.114424;82.991379;11.980147;12.603951;5.87;30.066261;25.903185;143.997314
2020-06-16;867.0;11.939381;13.96;12.21;34.910309;35.210583;26.099487;84.755348;12.22208;12.931669;5.88;30.656288;27.117805;146.618423
2020-06-17;871.25;11.939381;14.02;12.26;34.670437;34.636307;25.658558;84.890404;11.926385;12.479949;5.78;30.465149;26.607315;144.034317
2020-06-18;873.0;11.904083;14.0;12.27;34.764668;35.322006;25.78051;83.548409;11.729254;12.630523;5.53;30.082878;26.396074;143.441528
2020-06-19;876.5;11.904083;14.04;12.36;34.473396;34.824871;25.452162;84.789101;11.559005;12.63938;5.1;29.650751;26.308056;143.441528
2020-06-22;876.25;11.895259;14.02;12.22;34.26778;34.619171;25.874325;84.704712;11.693412;12.063655;5.15;29.600889;26.536898;143.154419
2020-06-23;875.0;11.912908;13.96;12.06;34.207817;35.210583;25.724228;85.312401;11.576925;11.939651;5.15;29.235243;26.228844;142.598694
2020-06-24;870.75;11.824663;13.91;11.97;33.68523;35.304867;24.457716;81.556564;10.725683;11.514502;4.97;27.855753;24.503723;139.384766
2020-06-25;869.25;11.842313;13.85;11.79;34.224949;36.444836;24.579679;83.641243;11.030337;11.762507;4.96;28.005327;24.239676;143.052551
2020-06-26;865.0;11.612879;13.72;11.67;33.351131;34.473446;24.31699;81.497482;10.824247;11.532217;4.63;27.448547;24.160461;138.041779
2020-06-29;866.5;11.780542;13.74;11.96;33.976517;34.979156;24.523384;82.506447;11.334993;12.001653;4.92;27.507521;24.248476;143.096878
2020-06-30;884.25;11.921732;13.97;12.4;34.182117;35.253433;25.133186;84.465034;11.209547;12.187656;4.79;27.044147;24.767769;146.299301
2020-07-01;893.75;12.071747;14.28;12.67;33.762341;34.39632;25.367729;84.244591;11.0841;11.859937;4.91;27.103127;25.119843;146.020065
2020-07-02;892.5;12.027625;14.23;12.48;33.89085;34.096317;25.86495;85.753807;11.514203;12.151609;4.76;27.431702;25.859173;146.997543
2020-07-06;898.5;11.965854;14.38;12.58;33.985081;34.704884;25.827423;86.669525;11.774057;12.151609;5.07;28.029863;26.193638;149.157379
2020-07-07;895.25;12.009974;14.27;12.47;33.599571;33.976318;25.46154;86.364243;11.532125;11.864425;5.17;27.465399;25.718349;147.74234
2020-07-08;894.75;12.054098;14.29;12.53;33.136955;33.590614;24.260706;83.98175;10.851127;11.505439;5.38;26.774546;24.415709;147.444397
2020-07-09;898.25;12.09822;14.34;12.66;32.391632;32.767776;24.157501;82.998222;10.465829;11.182353;4.94;26.336451;23.676373;146.764771
2020-07-10;891.5;11.965854;14.18;12.27;33.736641;34.190598;24.973701;84.948318;11.021379;11.801601;5.1;26.757698;24.750168;148.105347
2020-07-13;876.5;11.859961;13.93;11.97;34.06218;34.713444;25.180092;86.143806;11.603807;11.891347;5.0;28.004599;26.184832;152.518097
2020-07-14;882.25;11.81584;14.03;11.94;34.644733;35.913414;25.405254;87.703918;11.738215;12.016994;4.94;27.844521;26.088018;157.852463
2020-07-15;886.25;11.992327;14.07;11.91;35.038815;37.053387;26.212063;91.459991;12.015991;12.528545;5.25;28.358444;26.968178;160.48703
2020-07-16;893.5;12.054098;14.15;12.01;35.090214;36.719124;26.1933;90.027077;11.827821;12.60034;5.26;28.164669;26.369667;161.445923
2020-07-17;898.0;12.09822;14.25;12.09;35.270123;36.907673;26.596712;90.272942;12.015991;12.663165;5.24;28.080425;26.721731;164.322586
2020-07-20;903.0;12.009974;14.27;11.98;34.456261;35.921989;26.005672;89.153778;11.514203;12.115713;5.35;27.355877;25.665539;161.808975
2020-07-21;896.5;11.974677;14.21;11.83;35.004547;36.761971;26.596712;90.044037;11.890541;12.393925;5.98;27.760267;26.228844;163.521957
2020-07-22;899.25;12.177638;14.27;11.95;35.261551;37.173389;26.887537;91.536285;12.015991;12.375976;5.6;27.962469;26.607315;163.373032
2020-07-23;906.25;12.115868;14.3;11.99;36.203915;38.381927;26.896915;91.40062;12.132476;12.761883;5.71;27.970894;26.739334;164.527435
2020-07-24;904.75;12.133516;14.28;11.98;36.058281;37.996235;26.756197;91.010605;12.24896;12.663165;5.76;27.465399;26.915369;163.242706
2020-07-27;906.5;12.239408;14.33;11.92;36.092545;38.570496;27.028259;91.951736;12.544656;12.878554;5.96;28.173094;27.601894;163.847794
2020-07-28;896.75;12.168814;14.16;11.77;36.486633;38.227646;26.446609;90.256012;12.096633;12.860604;6.33;27.911919;26.598513;163.652283
2020-07-29;891.5;12.274707;14.16;11.7;36.769341;38.724789;27.028259;91.84153;12.526736;13.156766;6.13;28.240498;27.601894;167.804382
2020-07-30;891.75;12.318829;14.19;11.73;37.146282;38.579067;26.718672;89.306374;12.096633;12.977275;6.35;28.046724;27.117805;165.746933
2020-07-31;897.5;12.512966;14.23;11.72;36.69223;37.233391;26.793724;89.916862;12.069753;12.761883;6.09;27.456974;27.575493;164.136398
2020-08-03;897.5;12.495317;14.26;11.77;36.777893;37.73909;26.756197;89.653999;12.257921;13.102916;5.85;27.810825;27.68111;165.355911
2020-08-04;883.75;12.460018;14.16;11.54;36.597992;37.979084;26.934444;91.180176;13.915607;13.722164;6.29;29.436836;28.499664;165.812119
2020-08-05;882.0;12.512966;14.08;11.64;37.129143;38.433361;26.784344;90.730797;14.614523;14.637576;6.12;30.110838;28.974945;170.196884
2020-08-06;880.75;12.477667;14.08;11.64;37.309052;38.313354;23.847918;91.782143;14.462196;15.256823;6.1;29.689585;29.38863;168.744644
2020-08-07;870.25;12.345302;13.92;11.59;37.720272;38.964767;23.754101;93.070946;15.403049;15.355544;5.96;29.891792;29.159786;170.82991
2020-08-10;876.5;12.327653;14.01;11.66;38.114346;40.113323;23.847918;93.571175;16.487261;15.804273;6.31;30.902784;30.700069;176.797318
2020-08-11;878.0;12.292356;13.91;11.67;38.028679;40.04475;25.123802;92.579178;15.806265;15.570934;6.4;32.385582;31.236973;179.87883
2020-08-12;890.5;12.398248;14.1;11.72;38.080078;40.121891;24.729784;92.808098;15.600175;15.822224;6.11;32.444557;30.700069;179.031631
2020-08-13;907.25;12.601208;14.32;12.11;38.062943;39.830471;25.380312;93.367706;15.64498;15.499136;6.0;32.520374;30.770483;176.415695
2020-08-14;903.5;12.557086;14.3;12.09;38.20002;39.795815;26.275982;92.935257;15.976517;15.911969;5.72;32.368725;31.161102;177.933151
2020-08-17;912.5;12.64533;14.57;12.32;38.028679;40.194374;26.181702;92.418076;15.994435;16.172234;5.14;32.840534;30.521902;179.664688
2020-08-18;912.0;12.636506;14.56;12.23;38.270512;40.003765;26.775663;92.511345;16.37974;15.992743;4.98;33.320755;30.619566;178.86409
2020-08-19;912.5;12.689453;14.52;12.15;38.054585;40.454304;26.926517;92.019569;16.066124;16.010687;5.07;32.756271;29.811676;178.733734
2020-08-20;903.0;12.627682;14.46;12.15;37.562283;39.847794;27.152788;91.476921;15.958594;15.319645;5.11;32.242352;29.385538;177.905167
2020-08-21;900.75;12.610032;14.41;12.15;37.648643;40.523621;26.813375;91.002121;15.671862;15.328619;4.97;31.467257;28.737467;185.725189
2020-08-24;899.75;12.610032;14.45;12.29;38.391438;40.575603;26.907665;92.214561;16.57687;16.019665;4.93;32.907928;29.802805;191.21785
2020-08-25;913.75;12.795345;14.66;12.58;38.261871;40.670921;27.011368;92.070435;16.433498;16.010687;5.69;32.040154;29.678511;191.404007
2020-08-26;919.5;12.724751;14.7;12.58;38.417343;40.419651;27.558193;92.15522;16.549986;15.642733;5.35;32.073853;29.731779;196.440399
2020-08-27;937.25;12.88359;14.9;12.67;38.62463;40.064411;27.614767;92.765701;16.505186;15.858124;5.3;31.551502;29.509836;195.341904
2020-08-28;950.5;12.927711;15.07;12.7;38.780098;40.436974;27.831608;92.545265;16.94425;16.127354;5.69;31.332464;29.483196;195.407089
2020-08-31;951.25;13.007131;15.13;12.62;38.65918;39.527203;26.917091;90.603622;16.334934;15.911969;5.73;31.062859;28.968287;195.556076
2020-09-01;955.0;13.068901;15.11;12.63;38.987373;39.39724;27.756186;93.39312;16.756079;15.983765;5.77;31.568359;29.660763;202.659225
2020-09-02;962.5;13.051252;15.22;12.66;39.505604;40.211697;28.406715;95.182144;16.971704;15.983765;5.74;32.30975;30.157907;202.119278
2020-09-03;968.75;12.94536;15.26;12.54;39.566059;39.648521;27.727898;92.782646;16.603344;16.136335;5.56;31.458841;29.483196;196.254272
2020-09-04;969.5;13.015955;15.3;12.66;40.153374;40.27235;27.643047;91.977173;16.648258;16.235058;5.23;31.745283;29.456564;196.747711
2020-09-08;973.0;12.94536;15.35;12.76;39.056484;39.180634;26.681383;89.569229;15.713877;15.023482;5.73;31.096554;28.426744;195.723648
2020-09-09;979.75;12.901237;15.39;12.72;39.77335;39.72649;27.096226;91.493896;16.14513;15.274775;5.78;32.031723;28.701958;200.639053
2020-09-10;985.0;12.989483;15.34;12.84;39.747433;39.327927;27.473343;91.366714;15.920522;15.041434;5.6;32.124401;28.630932;200.257385
2020-09-11;1005.5;13.113023;15.58;12.99;40.498852;39.54454;27.360207;92.044998;16.450605;14.888868;5.58;33.489243;29.625246;201.048691
2020-09-14;1019.25;12.980658;15.65;12.95;41.025703;40.073078;27.313063;93.715324;16.288881;17.231243;5.75;33.447132;29.909334;203.25502
2020-09-15;991.5;13.015955;15.58;12.87;40.999802;40.17704;27.765615;94.79213;16.199039;16.9979;5.74;33.640907;29.270128;200.871811
2020-09-16;1011.25;12.989483;15.79;12.95;41.163895;40.298344;27.558193;93.834023;16.261932;17.590221;5.74;33.775688;29.607491;200.527328
